Location_Code,latitude,longitude,depth,SampleID,time,Temp,Air_Temp,Salinity,Chl_Volume_Filtered,Chl1,Chl2,Avg_Chloro,Phaeo1,Phaeo2,Avg_Phaeo,Phosphate,Silicate,Nitrite,Nitrite_Nitrate,Ammonium,Nitrate,DA_Volume_Filtered,pDA,tDA,dDA,Volume_Settled_for_Counting,Akashiwo_sanguinea,Alexandrium_spp,Dinophysis_spp,Lingulodinium_polyedra,Prorocentrum_spp,Pseudo_nitzschia_delicatissima_group,Pseudo_nitzschia_seriata_group,Ceratium_spp,Cochlodinium_spp,Gymnodinium_spp,Other_Diatoms,Other_Dinoflagellates,Total_Phytoplankton
CPP,35.170204,-120.740685,0.5,CP081117,2008-11-17T20:00:00Z,12.9,NaN,NaN,100.0,2.76,2.63,2.695,0.86,0.85,0.855,2.3436537,74.63332,0.558825,21.95718,2.03822,21.398355,250.0,0.0,NaN,NaN,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2132.5532,4265.1064,6397.6597
CPP,35.170204,-120.740685,0.5,CP081120,2008-11-20T20:00:00Z,13.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.0,0.0,0.0,2132.5532,0.0,4265.1064,0.0,0.0,0.0,17060.426,0.0,0.0,14927.872,38385.957
CPP,35.170204,-120.740685,0.5,CP081124,2008-11-24T20:00:00Z,13.4,NaN,NaN,100.0,2.96,2.655,2.8075,0.88,0.65,0.765,1.0867728,82.46444,0.427938,8.021634,2.4033308,7.593696,250.0,0.0,NaN,NaN,25.0,0.0,2132.5532,4265.1064,0.0,10662.766,0.0,0.0,4265.1064,6397.6597,0.0,0.0,12795.319,40518.51
CPP,35.170204,-120.740685,0.5,CP081201,2008-12-01T20:00:00Z,13.9,NaN,NaN,100.0,11.14,10.575,10.8575,1.535,1.265,1.4,0.79096514,80.797676,0.323427,4.939148,1.1250643,4.615721,200.0,0.0,NaN,NaN,25.0,0.0,8530.213,2132.5532,0.0,2132.5532,2132.5532,0.0,0.0,38385.957,0.0,0.0,14927.872,68241.7
CPP,35.170204,-120.740685,0.5,CP081204,2008-12-04T20:00:00Z,14.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CPP,35.170204,-120.740685,0.5,CP081208,2008-12-08T20:00:00Z,13.9,NaN,NaN,100.0,3.475,3.61,3.5425,1.18,0.9,1.04,0.8133398,55.802444,0.405292,5.715012,1.4640652,5.30972,200.0,0.0,NaN,NaN,25.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CPP,35.170204,-120.740685,0.5,CP081211,2008-12-11T20:00:00Z,13.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CPP,35.170204,-120.740685,0.5,CP081215,2008-12-15T20:00:00Z,13.2,NaN,NaN,100.0,2.04,2.06,2.05,0.68,0.66,0.67,0.9935395,73.17448,0.434012,7.674033,0.9306765,7.240021,200.0,0.0,NaN,NaN,25.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CPP,35.170204,-120.740685,0.5,CP081218,2008-12-18T20:00:00Z,12.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2132.307,2132.307,4264.614
CPP,35.170204,-120.740685,0.5,CP081222,2008-12-22T20:00:00Z,12.3,NaN,NaN,100.0,2.01,2.01,2.01,0.34,0.41,0.375,1.3121827,68.56429,0.511564,10.444391,1.1738865,9.932828,200.0,0.0,NaN,NaN,25.0,0.0,0.0,0.0,0.0,7463.936,0.0,0.0,0.0,0.0,0.0,14927.872,3198.8298,26656.914
CPP,35.170204,-120.740685,0.5,CP090105,2009-01-05T20:00:00Z,11.6,NaN,NaN,100.0,1.9,1.97,1.935,0.93,0.91,0.92,1.5625651,55.204567,0.492155,13.843311,1.079034,13.351156,200.0,0.0,NaN,NaN,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPP,35.170204,-120.740685,0.5,CP090108,2009-01-08T20:00:00Z,11.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2132.5532,8530.213,10662.766
CPP,35.170204,-120.740685,0.5,CP090112,2009-01-12T20:00:00Z,11.6,NaN,NaN,100.0,0.955,1.03,0.9925,0.54,0.45,0.495,1.1946807,87.540726,0.426739,10.340345,1.9062067,9.913606,200.0,0.0,NaN,NaN,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2665.3835,2665.3835
CPP,35.170204,-120.740685,0.5,CP090115,2009-01-15T20:00:00Z,11.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55446.383,11729.042,67175.42
CPP,35.170204,-120.740685,0.5,CP090119,2009-01-19T20:00:00Z,12.1,NaN,NaN,100.0,1.88,1.78,1.83,1.33,1.26,1.295,0.9052243,80.30142,0.242685,5.7584105,2.8409338,5.515725,200.0,0.005,NaN,NaN,25.0,0.0,2132.5532,0.0,0.0,1066.2766,0.0,0.0,0.0,0.0,0.0,76771.914,8530.213,88500.95
CPP,35.170204,-120.740685,0.5,CP090122,2009-01-22T20:00:00Z,12.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.0,0.0,0.0,0.0,0.0,1066.2766,0.0,0.0,0.0,0.0,0.0,3198.8298,18126.701,22391.809
CPP,35.170204,-120.740685,0.5,CP090126,2009-01-26T20:00:00Z,12.8,NaN,NaN,100.0,0.555,0.51,0.5325,0.595,0.585,0.59,0.80144185,46.834946,0.2917,4.6664085,2.3152251,4.3747087,200.0,0.0,NaN,NaN,25.0,0.0,0.0,0.0,0.0,1066.2766,0.0,0.0,0.0,0.0,0.0,14927.872,6397.6597,22391.809
CPP,35.170204,-120.740685,0.5,CP090129,2009-01-29T20:00:00Z,12.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1066.2766,6397.6597,7463.936
CPP,35.170204,-120.740685,0.5,CP090202,2009-02-02T20:00:00Z,12.4,NaN,NaN,100.0,3.44,3.31,3.375,0.89,0.99,0.94,1.4964324,63.67315,0.435568,13.383069,2.8965955,12.9475,200.0,0.0,NaN,NaN,25.0,0.0,0.0,0.0,0.0,164206.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164206.6
CPP,35.170204,-120.740685,0.5,CP090205,2009-02-05T20:00:00Z,12.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.0,0.0,0.0,0.0,0.0,6397.6597,0.0,0.0,1066.2766,0.0,0.0,57578.934,14927.872,79970.74
CPP,35.170204,-120.740685,0.5,CP090209,2009-02-09T20:00:00Z,12.8,NaN,NaN,100.0,0.86,0.89,0.875,0.67,0.56,0.615,1.1387013,50.54731,0.255781,8.253932,2.174609,7.998151,200.0,0.0,NaN,NaN,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1066.2766,2132.5532,3198.8298
CPP,35.170204,-120.740685,0.5,CP090212,2009-02-12T20:00:00Z,12.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.0,0.0,3198.8298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1066.2766,3198.8298,7463.936
CPP,35.170204,-120.740685,0.5,CP090216,2009-02-16T20:00:00Z,12.2,NaN,NaN,100.0,1.03,1.04,1.035,1.29,1.26,1.275,0.9110699,53.238903,0.66695803,7.170136,2.7097719,6.503178,100.0,0.0,NaN,NaN,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2132.5532,2132.5532,4265.1064
CPP,35.170204,-120.740685,0.5,CP090219,2009-02-19T20:00:00Z,13.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1066.2766,0.0,1066.2766
CPP,35.170204,-120.740685,0.5,CP090223,2009-02-23T20:00:00Z,12.5,NaN,NaN,100.0,2.06,1.97,2.015,0.96,0.97,0.965,1.1402642,55.697453,0.46226764,10.954922,0.7849261,10.492654,200.0,0.0,NaN,NaN,25.0,0.0,0.0,0.0,0.0,9596.489,0.0,0.0,0.0,0.0,0.0,9596.489,3198.8298,22391.809
CPP,35.170204,-120.740685,0.5,CP090226,2009-02-26T20:00:00Z,12.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1066.2766,0.0,0.0,22391.809,0.0,23458.084
CPP,35.170204,-120.740685,0.5,CP090302,2009-03-02T20:00:00Z,12.8,NaN,NaN,100.0,5.88,5.98,5.93,1.08,1.13,1.105,0.0,0.0,1.1158667,6.660162,0.0,5.5442953,200.0,0.041,NaN,NaN,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151411.28,0.0,151411.28
CPP,35.170204,-120.740685,0.5,CP090305,2009-03-05T20:00:00Z,13.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13861.596,1066.2766,14927.872
CPP,35.170204,-120.740685,0.5,CP090309,2009-03-09T19:00:00Z,12.6,NaN,NaN,100.0,0.42,0.41,0.415,0.16,0.18,0.17,1.0593922,71.74135,0.3429647,6.194822,3.079498,5.851857,200.0,0.0,NaN,NaN,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2132.5532,2132.5532
CPP,35.170204,-120.740685,0.5,CP090312,2009-03-12T19:00:00Z,11.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18126.701,3198.8298,21325.531
CPP,35.170204,-120.740685,0.5,CP090316,2009-03-16T19:00:00Z,11.1,NaN,NaN,100.0,16.04,14.93,15.485,3.51,3.94,3.725,0.72756565,59.64587,0.38010457,3.8916337,0.0,3.5115292,200.0,0.043,NaN,NaN,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475559.34,2132.5532,477691.9
CPP,35.170204,-120.740685,0.5,CP090319,2009-03-19T19:00:00Z,11.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1462931.5,2132.5532,1465064.0
CPP,35.170204,-120.740685,0.5,CP090323,2009-03-23T19:00:00Z,11.0,NaN,NaN,100.0,3.88,3.76,3.82,1.93,1.96,1.945,0.0,0.0,1.1356528,6.8994656,0.0,5.7638125,200.0,0.0,NaN,NaN,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110892.766,4265.1064,115157.87
CPP,35.170204,-120.740685,0.5,CP090326,2009-03-26T19:00:00Z,10.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400920.0,4265.1064,405185.1
CPP,35.170204,-120.740685,0.5,CP090330,2009-03-30T19:00:00Z,11.7,NaN,NaN,100.0,12.16,12.37,12.265,7.35,7.85,7.6,0.23383346,56.41472,0.0,0.65546656,0.10645866,0.65546656,100.0,0.0,NaN,NaN,25.0,0.0,2132.5532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599247.44,0.0,601380.0
CPP,35.170204,-120.740685,0.5,CP090402,2009-04-02T19:00:00Z,11.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639765.94,2132.5532,641898.5
CPP,35.170204,-120.740685,0.5,CP090406,2009-04-06T19:00:00Z,11.0,NaN,NaN,100.0,13.37,14.94,14.155,6.72,6.08,6.4,0.38888365,40.56579,0.12081366,0.68588465,0.35048905,0.565071,150.0,0.084,NaN,NaN,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1123855.5,0.0,1123855.5
CPP,35.170204,-120.740685,0.5,CP090409,2009-04-09T19:00:00Z,12.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172736.81,10662.766,183399.58
CPP,35.170204,-120.740685,0.5,CP090413,2009-04-13T19:00:00Z,12.7,NaN,NaN,100.0,1.18,1.21,1.195,0.83,0.82,0.825,1.5415652,44.65893,0.3386691,11.898038,2.372426,11.559369,250.0,0.21,NaN,NaN,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53313.83,2132.5532,55446.383
CPP,35.170204,-120.740685,0.5,CP090416,2009-04-16T19:00:00Z,10.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9596.489,4265.1064,13861.596
CPP,35.170204,-120.740685,0.5,CP090420,2009-04-20T19:00:00Z,12.7,NaN,NaN,100.0,3.42,3.6,3.51,0.73,0.72,0.725,1.3412513,69.85056,0.4393333,15.758482,0.20672652,15.319148,200.0,0.0,NaN,NaN,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100230.0,19192.979,119422.98
CPP,35.170204,-120.740685,0.5,CP090423,2009-04-23T19:00:00Z,13.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520342.97,40518.51,560861.5
CPP,35.170204,-120.740685,0.5,CP090427,2009-04-27T19:00:00Z,10.7,NaN,NaN,100.0,5.16,6.01,5.585,2.9,3.09,2.995,1.6494229,57.397083,0.54895157,15.741925,2.8440125,15.192974,200.0,0.086,NaN,NaN,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371064.25,8530.213,379594.47
CPP,35.170204,-120.740685,0.5,CP090430,2009-04-30T19:00:00Z,10.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.0,0.0,0.0,0.0,0.0,0.0,0.0,5331.383,0.0,0.0,0.0,138615.95,3198.8298,147146.17
CPP,35.170204,-120.740685,0.5,CP090504,2009-05-04T19:00:00Z,10.9,NaN,NaN,100.0,4.65,4.85,4.75,7.76,8.62,8.19,0.8015692,32.389095,0.48717165,3.1568174,32.72875,2.6696458,100.0,0.12,NaN,NaN,25.0,0.0,0.0,0.0,0.0,0.0,0.0,8530.213,0.0,0.0,0.0,835960.8,0.0,844491.06
CPP,35.170204,-120.740685,0.5,CP090507,2009-05-07T19:00:00Z,11.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.0,0.0,0.0,0.0,0.0,0.0,14927.872,0.0,0.0,0.0,0.0,1684717.0,8530.213,1708175.1
CPP,35.170204,-120.740685,0.5,CP090511,2009-05-11T19:00:00Z,12.4,NaN,NaN,100.0,5.23,5.43,5.33,5.27,6.1,5.685,0.588768,45.154156,0.26457185,3.2505226,0.0,2.985951,100.0,0.0,NaN,NaN,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,970311.7,6397.6597,976709.4
CPP,35.170204,-120.740685,0.5,CP090514,2009-05-14T19:00:00Z,11.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.0,0.0,0.0,0.0,0.0,0.0,0.0,2132.5532,0.0,0.0,0.0,1703910.0,14927.872,1720970.4
CPP,35.170204,-120.740685,0.5,CP090518,2009-05-18T19:00:00Z,11.3,NaN,NaN,100.0,6.59,6.47,6.53,7.17,6.79,6.98,0.49188223,29.946177,0.39090976,4.016652,9.168049,3.6257422,125.0,0.3,NaN,NaN,25.0,0.0,0.0,0.0,0.0,0.0,8530.213,0.0,0.0,0.0,0.0,816767.9,4265.1064,829563.2
