Location_Code,latitude,longitude,depth,SampleID,time,Temp,Air_Temp,Salinity,Chl_Volume_Filtered,Chl1,Chl2,Avg_Chloro,Phaeo1,Phaeo2,Avg_Phaeo,Phosphate,Silicate,Nitrite,Nitrite_Nitrate,Ammonium,Nitrate,DA_Volume_Filtered,pDA,tDA,dDA,Volume_Settled_for_Counting,Akashiwo_sanguinea,Alexandrium_spp,Dinophysis_spp,Lingulodinium_polyedra,Prorocentrum_spp,Pseudo_nitzschia_delicatissima_group,Pseudo_nitzschia_seriata_group,Ceratium_spp,Cochlodinium_spp,Gymnodinium_spp,Other_Diatoms,Other_Dinoflagellates,Total_Phytoplankton
HAB_SCW,36.958,-122.017,NaN,WW120711SC,2011-12-07T15:35:00Z,10.2,NaN,NaN,25.0,42.7,42.21,42.45,NaN,NaN,NaN,0.76,18.8,NaN,NaN,0.51,0.94,100.0,0.090507,NaN,NaN,NaN,NaN,1720.0,140.0,NaN,NaN,NaN,5050.0,NaN,NaN,NaN,NaN,NaN,NaN
HAB_SCW,36.958,-122.017,NaN,WW121411SC,2011-12-14T16:50:00Z,10.7,NaN,NaN,25.0,2.24,1.97,2.1,NaN,NaN,NaN,1.13,16.36,NaN,NaN,4.92,2.35,250.0,0.540992,NaN,NaN,NaN,NaN,80.0,10.0,NaN,NaN,NaN,27200.0,NaN,NaN,NaN,NaN,NaN,NaN
HAB_SCW,36.958,-122.017,NaN,WW122111SC,2011-12-21T16:34:00Z,11.1,NaN,NaN,25.0,1.7,1.44,1.57,NaN,NaN,NaN,0.86,9.87,NaN,NaN,2.57,5.38,250.0,0.0,NaN,NaN,NaN,NaN,270.0,30.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
HAB_SCW,36.958,-122.017,NaN,WW010412SC,2012-01-04T16:55:00Z,11.2,NaN,NaN,25.0,1.59,1.61,1.6,NaN,NaN,NaN,1.27,16.09,NaN,NaN,2.46,10.14,250.0,0.0,NaN,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
HAB_SCW,36.958,-122.017,NaN,WW011112SC,2012-01-11T16:35:00Z,10.4,NaN,NaN,25.0,2.86,2.85,2.85,NaN,NaN,NaN,1.25,17.93,NaN,NaN,2.11,10.04,250.0,0.0,NaN,NaN,NaN,NaN,10.0,60.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
HAB_SCW,36.958,-122.017,NaN,WW011812SC,2012-01-18T16:30:00Z,9.7,NaN,NaN,25.0,1.45,1.48,1.47,NaN,NaN,NaN,1.29,20.91,NaN,NaN,2.97,9.48,250.0,0.0,NaN,NaN,NaN,NaN,0.0,90.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
HAB_SCW,36.958,-122.017,NaN,WW012512SC,2012-01-25T16:36:00Z,10.9,NaN,NaN,25.0,1.56,1.44,1.5,NaN,NaN,NaN,1.18,18.2,NaN,NaN,2.37,7.84,250.0,0.0,NaN,NaN,NaN,NaN,0.0,90.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
HAB_SCW,36.958,-122.017,NaN,WW020112SC,2012-02-01T15:50:00Z,11.4,NaN,NaN,25.0,3.21,2.46,2.84,NaN,NaN,NaN,1.34,18.39,NaN,NaN,2.28,7.81,250.0,0.0,NaN,NaN,NaN,NaN,0.0,20.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
HAB_SCW,36.958,-122.017,NaN,WW020812SC,2012-02-08T15:50:00Z,11.1,NaN,NaN,25.0,3.55,3.77,3.66,NaN,NaN,NaN,1.16,12.55,NaN,NaN,1.6,5.7,250.0,0.0,NaN,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
HAB_SCW,36.958,-122.017,NaN,WW021512SC,2012-02-15T15:50:00Z,10.1,NaN,NaN,25.0,1.63,1.78,1.7,NaN,NaN,NaN,1.41,16.58,NaN,NaN,2.2,9.51,250.0,0.0,NaN,NaN,NaN,NaN,0.0,10.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
HAB_SCW,36.958,-122.017,NaN,WW022212SC,2012-02-22T16:03:00Z,10.7,NaN,NaN,25.0,2.93,2.95,2.94,NaN,NaN,NaN,1.49,19.37,NaN,NaN,1.79,10.0,250.0,0.0,NaN,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
HAB_SCW,36.958,-122.017,NaN,WW022912SC,2012-02-29T16:17:00Z,10.2,NaN,NaN,25.0,4.38,4.34,4.36,NaN,NaN,NaN,1.62,24.44,NaN,NaN,1.03,14.32,250.0,0.0,NaN,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
HAB_SCW,36.958,-122.017,NaN,WW030712SC,2012-03-07T16:20:00Z,8.8,NaN,NaN,25.0,3.21,3.51,3.36,NaN,NaN,NaN,2.15,31.42,NaN,NaN,2.16,18.93,250.0,0.0,NaN,NaN,NaN,NaN,0.0,20.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
HAB_SCW,36.958,-122.017,NaN,WW031412SC,2012-03-14T15:20:00Z,10.7,NaN,NaN,25.0,7.77,8.26,8.01,NaN,NaN,NaN,1.43,38.52,NaN,NaN,1.42,4.37,250.0,0.0,NaN,NaN,NaN,NaN,0.0,20.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
HAB_SCW,36.958,-122.017,NaN,WW032112SC,2012-03-21T15:25:00Z,11.1,NaN,NaN,25.0,3.0,2.72,2.86,NaN,NaN,NaN,1.55,23.84,NaN,NaN,1.93,9.42,250.0,0.0,NaN,NaN,NaN,NaN,0.0,200.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
HAB_SCW,36.958,-122.017,NaN,WW032812SC,2012-03-28T15:30:00Z,11.2,NaN,NaN,25.0,4.97,5.01,4.99,NaN,NaN,NaN,1.62,29.12,NaN,NaN,1.36,10.36,250.0,0.0,NaN,NaN,NaN,NaN,0.0,40.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
HAB_SCW,36.958,-122.017,NaN,WW040412SC,2012-04-04T14:28:00Z,10.5,NaN,NaN,25.0,6.69,6.89,6.79,NaN,NaN,NaN,1.52,22.72,NaN,NaN,2.81,12.15,250.0,0.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
HAB_SCW,36.958,-122.017,NaN,WW041112SC,2012-04-11T15:52:00Z,11.2,NaN,NaN,25.0,6.36,5.79,6.08,NaN,NaN,NaN,1.26,21.0,NaN,NaN,1.44,8.63,250.0,0.0,NaN,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
HAB_SCW,36.958,-122.017,NaN,WW041812SC,2012-04-18T15:01:00Z,11.2,NaN,NaN,25.0,9.94,10.64,10.29,NaN,NaN,NaN,0.82,2.96,NaN,NaN,1.11,0.76,250.0,0.012838,NaN,NaN,NaN,NaN,0.0,50.0,NaN,NaN,NaN,1450.0,NaN,NaN,NaN,NaN,NaN,NaN
HAB_SCW,36.958,-122.017,NaN,WW042512SC,2012-04-25T15:09:00Z,12.7,NaN,NaN,25.0,5.94,6.48,6.21,NaN,NaN,NaN,0.89,17.17,NaN,NaN,0.99,2.34,250.0,0.081947,NaN,NaN,NaN,NaN,0.0,80.0,NaN,NaN,NaN,10850.0,NaN,NaN,NaN,NaN,NaN,NaN
HAB_SCW,36.958,-122.017,NaN,WW050212SC,2012-05-02T14:25:00Z,11.5,NaN,NaN,25.0,12.18,15.33,13.75,NaN,NaN,NaN,0.82,13.57,NaN,NaN,1.63,0.58,250.0,0.476503,NaN,NaN,NaN,NaN,0.0,70.0,NaN,NaN,NaN,59350.0,NaN,NaN,NaN,NaN,NaN,NaN
HAB_SCW,36.958,-122.017,NaN,WW050912SC,2012-05-09T14:55:00Z,12.6,NaN,NaN,25.0,6.09,5.91,6.0,NaN,NaN,NaN,0.23,0.48,NaN,NaN,0.95,0.0,250.0,0.020382,NaN,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,24200.0,NaN,NaN,NaN,NaN,NaN,NaN
HAB_SCW,36.958,-122.017,NaN,WW051612SC,2012-05-16T14:32:00Z,12.9,NaN,NaN,25.0,2.81,2.53,2.67,NaN,NaN,NaN,0.46,9.47,NaN,NaN,0.21,0.26,250.0,0.231761,NaN,NaN,NaN,NaN,0.0,60.0,NaN,NaN,NaN,13500.0,NaN,NaN,NaN,NaN,NaN,NaN
HAB_SCW,36.958,-122.017,NaN,WW052312SC,2012-05-23T14:36:00Z,13.1,NaN,NaN,25.0,13.16,17.43,15.3,NaN,NaN,NaN,0.69,0.97,NaN,NaN,0.03,0.84,250.0,0.171555,NaN,NaN,NaN,NaN,0.0,20.0,NaN,NaN,NaN,124450.0,NaN,NaN,NaN,NaN,NaN,NaN
HAB_SCW,36.958,-122.017,NaN,WW053012SC,2012-05-30T14:58:00Z,11.9,NaN,NaN,25.0,4.68,4.55,4.62,NaN,NaN,NaN,3.21,34.67,NaN,NaN,1.05,22.86,250.0,0.357468,NaN,NaN,NaN,NaN,0.0,30.0,NaN,NaN,NaN,52800.0,NaN,NaN,NaN,NaN,NaN,NaN
HAB_SCW,36.958,-122.017,NaN,WW060612SC,2012-06-06T14:00:00Z,9.4,NaN,NaN,25.0,6.77,6.8,6.78,NaN,NaN,NaN,1.1,9.78,NaN,NaN,5.97,3.36,250.0,0.161597,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,27800.0,NaN,NaN,NaN,NaN,NaN,NaN
HAB_SCW,36.958,-122.017,NaN,WW061312SC,2012-06-13T14:58:00Z,14.1,NaN,NaN,25.0,7.2,7.23,7.21,NaN,NaN,NaN,0.13,2.7,NaN,NaN,0.07,0.0,250.0,0.059673,NaN,NaN,NaN,NaN,0.0,70.0,NaN,NaN,NaN,2000.0,NaN,NaN,NaN,NaN,NaN,NaN
HAB_SCW,36.958,-122.017,NaN,WW062012SC,2012-06-20T15:19:00Z,12.9,NaN,NaN,25.0,3.35,3.14,3.24,NaN,NaN,NaN,0.5,10.1,NaN,NaN,0.2,0.96,250.0,0.0,NaN,NaN,NaN,NaN,0.0,310.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
HAB_SCW,36.958,-122.017,NaN,WW062712SC,2012-06-27T14:30:00Z,14.7,NaN,NaN,25.0,3.39,3.16,3.28,NaN,NaN,NaN,0.56,4.21,NaN,NaN,1.58,1.59,250.0,0.016587,NaN,NaN,NaN,NaN,0.0,720.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
HAB_SCW,36.958,-122.017,NaN,WW070312SC,2012-07-03T15:00:00Z,15.8,NaN,NaN,25.0,13.5,11.26,12.38,NaN,NaN,NaN,0.51,4.57,NaN,NaN,0.46,1.18,250.0,0.018632,NaN,NaN,NaN,NaN,0.0,460.0,NaN,NaN,NaN,800.0,NaN,NaN,NaN,NaN,NaN,NaN
HAB_SCW,36.958,-122.017,NaN,WW071112SC,2012-07-11T16:00:00Z,14.8,NaN,NaN,25.0,5.29,4.98,5.13,NaN,NaN,NaN,0.44,6.18,NaN,NaN,0.73,0.45,250.0,0.040977,NaN,NaN,NaN,NaN,0.0,360.0,NaN,NaN,NaN,350.0,NaN,NaN,NaN,NaN,NaN,NaN
HAB_SCW,36.958,-122.017,NaN,WW071812SC,2012-07-18T15:05:00Z,14.2,NaN,NaN,25.0,4.08,4.32,4.2,NaN,NaN,NaN,0.51,9.19,NaN,NaN,0.91,0.38,250.0,0.0,NaN,NaN,NaN,NaN,0.0,860.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
HAB_SCW,36.958,-122.017,NaN,WW072612SC,2012-07-26T15:30:00Z,13.8,NaN,NaN,25.0,6.11,6.53,6.32,NaN,NaN,NaN,1.09,9.92,NaN,NaN,2.03,2.6,250.0,0.007929,NaN,NaN,NaN,NaN,0.0,850.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
HAB_SCW,36.958,-122.017,NaN,WW080112SC,2012-08-01T16:00:00Z,15.4,NaN,NaN,25.0,4.66,4.64,4.65,NaN,NaN,NaN,0.47,4.6,NaN,NaN,0.76,0.62,250.0,0.514852,NaN,NaN,NaN,NaN,0.0,4340.0,NaN,NaN,NaN,206700.0,NaN,NaN,NaN,NaN,NaN,NaN
HAB_SCW,36.958,-122.017,NaN,WW080812SC,2012-08-08T15:00:00Z,15.7,NaN,NaN,25.0,2.54,2.42,2.48,NaN,NaN,NaN,1.17,8.41,NaN,NaN,3.1,1.13,250.0,1.694617,NaN,NaN,NaN,NaN,0.0,490.0,NaN,NaN,NaN,36450.0,NaN,NaN,NaN,NaN,NaN,NaN
HAB_SCW,36.958,-122.017,NaN,WW081512SC,2012-08-15T15:00:00Z,14.2,NaN,NaN,25.0,8.19,8.68,8.44,NaN,NaN,NaN,0.55,8.29,NaN,NaN,0.7,0.7,250.0,9.356503,NaN,NaN,NaN,NaN,0.0,2360.0,NaN,NaN,NaN,275300.0,NaN,NaN,NaN,NaN,NaN,NaN
HAB_SCW,36.958,-122.017,NaN,WW082212SC,2012-08-22T15:30:00Z,15.5,NaN,NaN,25.0,2.72,2.49,2.6,NaN,NaN,NaN,0.53,3.03,NaN,NaN,1.04,0.19,250.0,2.768953,NaN,NaN,NaN,NaN,0.0,490.0,NaN,NaN,NaN,127500.0,NaN,NaN,NaN,NaN,NaN,NaN
HAB_SCW,36.958,-122.017,NaN,WW082912SC,2012-08-29T15:30:00Z,14.9,NaN,NaN,25.0,4.87,4.38,4.62,NaN,NaN,NaN,0.43,3.31,NaN,NaN,0.37,1.2,250.0,0.009041,NaN,NaN,NaN,NaN,0.0,1200.0,NaN,NaN,NaN,750.0,NaN,NaN,NaN,NaN,NaN,NaN
HAB_SCW,36.958,-122.017,NaN,WW090512SC,2012-09-05T15:00:00Z,14.5,NaN,NaN,25.0,4.08,3.68,3.88,NaN,NaN,NaN,0.54,4.13,NaN,NaN,0.71,0.79,250.0,0.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
HAB_SCW,36.958,-122.017,NaN,WW091212SC,2012-09-12T15:30:00Z,14.9,NaN,NaN,25.0,9.18,10.16,9.67,NaN,NaN,NaN,0.65,6.03,NaN,NaN,0.8,0.7,250.0,0.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
HAB_SCW,36.958,-122.017,NaN,WW091912SC,2012-09-19T15:30:00Z,14.4,NaN,NaN,25.0,8.82,8.68,8.75,NaN,NaN,NaN,0.69,6.59,NaN,NaN,1.22,0.15,250.0,0.059437,NaN,NaN,NaN,NaN,0.0,1690.0,NaN,NaN,NaN,31250.0,NaN,NaN,NaN,NaN,NaN,NaN
HAB_SCW,36.958,-122.017,NaN,WW092612SC,2012-09-26T15:30:00Z,14.7,NaN,NaN,25.0,7.14,7.63,7.38,NaN,NaN,NaN,1.0,13.1,NaN,NaN,2.56,0.48,250.0,0.007219,NaN,NaN,NaN,NaN,0.0,2400.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
HAB_SCW,36.958,-122.017,NaN,WW100312SC,2012-10-03T16:00:00Z,15.7,NaN,NaN,25.0,6.23,6.61,6.42,NaN,NaN,NaN,0.92,13.66,NaN,NaN,2.08,0.24,250.0,0.0,NaN,NaN,NaN,NaN,40.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
HAB_SCW,36.958,-122.017,NaN,WW101012SC,2012-10-10T15:30:00Z,15.0,NaN,NaN,25.0,11.69,11.62,11.66,NaN,NaN,NaN,0.73,15.01,NaN,NaN,0.76,0.0,250.0,0.060575,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
HAB_SCW,36.958,-122.017,NaN,WW101712SC,2012-10-17T15:00:00Z,15.6,NaN,NaN,25.0,2.28,2.86,2.57,NaN,NaN,NaN,1.19,13.78,NaN,NaN,4.12,0.82,250.0,0.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
HAB_SCW,36.958,-122.017,NaN,WW102412SC,2012-10-24T15:30:00Z,14.2,NaN,NaN,25.0,3.06,3.17,3.12,NaN,NaN,NaN,1.31,19.38,NaN,NaN,4.3,0.25,250.0,0.026463,NaN,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
HAB_SCW,36.958,-122.017,NaN,WW103112SC,2012-10-31T15:30:00Z,14.5,NaN,NaN,25.0,3.3,3.49,3.39,NaN,NaN,NaN,1.2,22.96,NaN,NaN,2.31,0.47,250.0,0.109445,NaN,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,14950.0,NaN,NaN,NaN,NaN,NaN,NaN
HAB_SCW,36.958,-122.017,NaN,WW110712SC,2012-11-07T16:30:00Z,14.5,NaN,NaN,25.0,3.64,4.05,3.84,NaN,NaN,NaN,1.4,14.7,NaN,NaN,3.1,2.26,250.0,0.015739,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
HAB_SCW,36.958,-122.017,NaN,WW111412SC,2012-11-14T16:30:00Z,12.6,NaN,NaN,25.0,30.03,30.66,30.35,NaN,NaN,NaN,0.82,17.68,NaN,NaN,0.24,0.0,250.0,0.018306,NaN,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,1350.0,NaN,NaN,NaN,NaN,NaN,NaN
HAB_SCW,36.958,-122.017,NaN,WW112112SC,2012-11-21T16:30:00Z,14.1,NaN,NaN,25.0,6.96,6.18,6.57,NaN,NaN,NaN,1.22,10.44,NaN,NaN,3.76,0.78,250.0,0.064967,NaN,NaN,NaN,NaN,0.0,1000.0,NaN,NaN,NaN,3850.0,NaN,NaN,NaN,NaN,NaN,NaN
HAB_SCW,36.958,-122.017,NaN,WW112812SC,2012-11-28T16:15:00Z,13.7,NaN,NaN,25.0,16.59,16.87,16.73,NaN,NaN,NaN,1.39,12.4,NaN,NaN,2.09,0.21,250.0,0.0,NaN,NaN,NaN,NaN,0.0,900.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
HAB_SCW,36.958,-122.017,NaN,WW120512SC,2012-12-05T16:15:00Z,14.3,NaN,NaN,25.0,6.21,5.1,5.66,NaN,NaN,NaN,1.59,30.05,NaN,NaN,3.0,6.41,250.0,0.0,NaN,NaN,NaN,NaN,0.0,50.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
HAB_SCW,36.958,-122.017,NaN,WW121212SC,2012-12-12T16:30:00Z,13.4,NaN,NaN,25.0,2.25,2.17,2.21,NaN,NaN,NaN,1.79,12.08,NaN,NaN,4.71,3.59,250.0,0.0,NaN,NaN,NaN,NaN,0.0,10.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
HAB_SCW,36.958,-122.017,NaN,WW121912SC,2012-12-19T16:45:00Z,11.2,NaN,NaN,25.0,2.35,2.49,2.42,NaN,NaN,NaN,2.03,15.9,NaN,NaN,4.12,6.7,250.0,0.0,NaN,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
HAB_SCW,36.958,-122.017,NaN,WW010913SC,2013-01-09T16:15:00Z,11.1,NaN,NaN,25.0,2.67,2.46,2.56,NaN,NaN,NaN,1.57,18.15,NaN,NaN,1.55,9.12,250.0,0.0,NaN,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
HAB_SCW,36.958,-122.017,NaN,WW011613SC,2013-01-16T16:00:00Z,9.2,NaN,NaN,25.0,12.88,11.97,12.43,NaN,NaN,NaN,1.52,14.15,NaN,NaN,1.69,9.64,250.0,0.0,NaN,NaN,NaN,NaN,0.0,20.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
HAB_SCW,36.958,-122.017,NaN,WW012313SC,2013-01-23T16:15:00Z,10.5,NaN,NaN,25.0,3.45,3.07,3.26,NaN,NaN,NaN,1.01,3.7,NaN,NaN,2.06,1.59,250.0,0.0,NaN,NaN,NaN,NaN,150.0,40.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
HAB_SCW,36.958,-122.017,NaN,WW013013SC,2013-01-30T16:00:00Z,10.5,NaN,NaN,25.0,1.2,1.2,1.2,NaN,NaN,NaN,1.66,10.5,NaN,NaN,4.35,7.42,250.0,0.0,NaN,NaN,NaN,NaN,120.0,20.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
HAB_SCW,36.958,-122.017,NaN,WW020613SC,2013-02-06T16:15:00Z,10.7,NaN,NaN,25.0,3.4,3.54,3.47,NaN,NaN,NaN,1.46,9.68,NaN,NaN,2.81,7.63,250.0,0.0,NaN,NaN,NaN,NaN,480.0,70.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
HAB_SCW,36.958,-122.017,NaN,WW021313SC,2013-02-13T16:30:00Z,10.7,NaN,NaN,25.0,6.52,6.01,6.27,NaN,NaN,NaN,1.57,10.65,NaN,NaN,2.56,6.83,250.0,0.0,NaN,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN
HAB_SCW,36.958,-122.017,NaN,WW022013SC,2013-02-20T17:30:00Z,10.7,NaN,NaN,25.0,7.07,6.63,6.85,NaN,NaN,NaN,1.72,7.79,NaN,NaN,3.45,3.5,250.0,0.0,NaN,NaN,NaN,NaN,0.0,10.0,NaN,NaN,NaN,750.0,NaN,NaN,NaN,NaN,NaN,NaN
HAB_SCW,36.958,-122.017,NaN,WW022713SC,2013-02-27T16:30:00Z,10.9,NaN,NaN,25.0,9.17,9.94,9.56,NaN,NaN,NaN,0.89,4.17,NaN,NaN,1.21,0.41,250.0,0.004798,NaN,NaN,NaN,NaN,240.0,60.0,NaN,NaN,NaN,200.0,NaN,NaN,NaN,NaN,NaN,NaN
HAB_SCW,36.958,-122.017,NaN,WW030613SC,2013-03-06T16:30:00Z,11.0,NaN,NaN,25.0,14.28,13.72,14.0,NaN,NaN,NaN,0.97,4.21,NaN,NaN,1.02,0.91,250.0,0.0,NaN,NaN,NaN,NaN,0.0,20.0,NaN,NaN,NaN,1000.0,NaN,NaN,NaN,NaN,NaN,NaN
HAB_SCW,36.958,-122.017,NaN,WW031313SC,2013-03-13T16:00:00Z,11.9,NaN,NaN,25.0,2.7,2.94,2.82,NaN,NaN,NaN,0.8,9.66,NaN,NaN,0.88,0.09,250.0,0.0,NaN,NaN,NaN,NaN,0.0,280.0,NaN,NaN,NaN,400.0,NaN,NaN,NaN,NaN,NaN,NaN
